Sample	theta_A	theta_B	theta_root	tau_root	tau_A	tau_B	Data-ld-ln	Full-ld-ln	Gene-ld-ln
22	 0.80289	 1.02064	 1.59268	 0.00000	 0.00000	 0.00000	-17565.529720475	-160886.554765937	-14768.742438817
23	 0.81602	 1.01068	 1.65193	 0.00000	 0.00000	 0.00000	-17490.040757136	-160213.734484586	-14686.673086779
24	 0.76958	 0.97382	 1.69213	 0.00000	 0.00000	 0.00000	-17396.282669037	-159236.255291577	-14726.571398793
25	 0.74040	 0.95173	 1.69460	 0.00000	 0.00000	 0.00000	-17353.054188034	-158213.955149164	-15316.586731181
26	 0.71513	 0.91370	 1.78582	 0.00000	 0.00000	 0.00000	-17247.516087356	-158093.873983636	-14381.286889925
27	 0.68291	 0.86223	 1.78919	 0.00000	 0.00000	 0.00000	-17225.381552340	-157452.897033589	-14800.918489809
28	 0.66420	 0.82628	 1.78919	 0.00000	 0.00000	 0.00000	-17210.580943608	-157246.700399236	-14859.109036839
29	 0.70489	 0.77161	 1.78919	 0.00000	 0.00000	 0.00000	-17205.078554255	-157015.955946136	-15034.829596418
30	 0.71255	 0.80545	 1.79393	 0.00000	 0.00000	 0.00000	-17176.742022619	-156361.461443492	-15405.958782702
31	 0.67757	 0.78567	 1.88375	 0.00000	 0.00000	 0.00000	-17077.608849682	-155846.869145264	-14929.219351559
32	 0.65049	 0.76588	 1.95745	 0.00000	 0.00000	 0.00000	-17003.585761659	-155215.163312692	-14820.694303895
33	 0.62032	 0.81787	 2.05835	 0.00000	 0.00000	 0.00000	-16905.821242741	-154991.105911116	-14067.106516297
34	 0.65598	 0.77931	 2.11415	 0.00000	 0.00000	 0.00000	-16815.488947065	-154301.634993007	-13853.254477639
35	 0.68741	 0.74316	 2.22010	 0.00000	 0.00000	 0.00000	-16677.646626785	-153079.463486783	-13697.002781070
36	 0.66363	 0.79636	 2.22010	 0.00000	 0.00000	 0.00000	-16670.661205994	-152765.468458336	-13941.143601604
37	 0.64776	 0.76925	 2.33353	 0.00000	 0.00000	 0.00000	-16565.441735333	-152053.186114010	-13601.231239316
38	 0.62432	 0.73966	 2.34021	 0.00000	 0.00000	 0.00000	-16527.425947593	-151147.775400384	-14126.484075550
39	 0.65096	 0.77473	 2.46534	 0.00000	 0.00000	 0.00000	-16433.602633341	-150454.604673962	-13881.421659447
40	 0.67104	 0.74545	 2.46534	 0.00000	 0.00000	 0.00000	-16415.866060330	-149621.854762042	-14536.805841258
41	 0.70492	 0.72451	 2.47251	 0.00000	 0.00000	 0.00000	-16407.338148944	-149505.811277303	-14567.570212141
42	 0.67046	 0.75653	 2.51464	 0.00000	 0.00000	 0.00000	-16369.693540820	-149030.952285822	-14665.983122380
43	 0.69609	 0.71879	 2.51642	 0.00000	 0.00000	 0.00000	-16361.086158678	-148773.281450267	-14837.580136515
44	 0.66365	 0.70043	 2.51642	 0.00000	 0.00000	 0.00000	-16353.788033354	-148259.084745380	-15278.795588158
45	 0.68359	 0.72822	 2.68198	 0.00000	 0.00000	 0.00000	-16240.769788010	-147656.261669446	-14751.436210657
46	 0.70684	 0.75749	 2.69238	 0.00000	 0.00000	 0.00000	-16227.855442661	-147123.876896485	-15154.677530129
47	 0.67280	 0.74327	 2.83174	 0.00000	 0.00000	 0.00000	-16143.923247200	-147167.020075874	-14272.212396124
48	 0.69191	 0.70566	 2.84215	 0.00000	 0.00000	 0.00000	-16129.244096425	-146587.733673384	-14704.707290862
49	 0.70862	 0.67832	 2.98140	 0.00000	 0.00000	 0.00000	-16049.790498288	-146437.195478185	-14060.709504691
50	 0.66732	 0.64172	 3.09628	 0.00000	 0.00000	 0.00000	-15986.479289472	-146075.940239022	-13788.852655696
51	 0.63708	 0.62765	 3.09628	 0.00000	 0.00000	 0.00000	-15976.919358143	-145952.146256875	-13817.047324556
52	 0.62203	 0.62679	 3.26509	 0.00000	 0.00000	 0.00000	-15883.723622151	-145398.245986171	-13438.990235340
53	 0.62992	 0.59248	 3.32179	 0.00000	 0.00000	 0.00000	-15841.531908273	-144657.805663306	-13757.513419425
54	 0.63927	 0.62128	 3.33120	 0.00000	 0.00000	 0.00000	-15826.381748111	-143938.853637729	-14324.963843386
55	 0.64639	 0.64337	 3.54362	 0.00000	 0.00000	 0.00000	-15730.729440406	-143818.698797657	-13488.595606405
56	 0.66878	 0.62513	 3.71402	 0.00000	 0.00000	 0.00000	-15658.072457688	-143327.028594050	-13253.695982826
57	 0.68985	 0.66166	 3.91853	 0.00000	 0.00000	 0.00000	-15560.877584865	-142281.019410896	-13327.756437755
58	 0.72905	 0.63344	 3.91853	 0.00000	 0.00000	 0.00000	-15506.946224806	-141029.773682745	-14039.688565317
59	 0.74876	 0.66617	 3.91853	 0.00000	 0.00000	 0.00000	-15496.104684223	-140613.830330882	-14347.216511348
60	 0.78082	 0.64678	 3.91853	 0.00000	 0.00000	 0.00000	-15490.490367844	-140267.757961397	-14637.145717046
61	 0.80499	 0.63377	 4.02667	 0.00000	 0.00000	 0.00000	-15442.840757280	-139981.875057598	-14446.532515204
62	 0.84083	 0.65317	 4.03719	 0.00000	 0.00000	 0.00000	-15395.796388248	-139237.690430752	-14720.273451723
63	 0.80331	 0.66579	 4.18457	 0.00000	 0.00000	 0.00000	-15331.082028688	-139045.080915929	-14265.739370949
64	 0.85955	 0.63665	 4.43537	 0.00000	 0.00000	 0.00000	-15237.844142548	-138627.463420750	-13750.978004729
65	 0.84013	 0.65922	 4.76342	 0.00000	 0.00000	 0.00000	-15114.500731363	-137992.201810815	-13152.805502812
66	 0.84013	 0.64062	 4.76342	 0.00000	 0.00000	 0.00000	-15103.078829472	-137487.428746086	-13543.359548632
67	 0.79891	 0.66663	 5.02291	 0.00000	 0.00000	 0.00000	-15012.607079526	-137065.275140479	-13060.795654778
68	 0.76611	 0.65151	 5.21380	 0.00000	 0.00000	 0.00000	-14947.233750957	-136415.309313646	-13057.028195928
69	 0.73873	 0.69170	 5.38682	 0.00000	 0.00000	 0.00000	-14865.148341397	-135383.495545539	-13267.987868427
70	 0.71864	 0.70829	 5.41053	 0.00000	 0.00000	 0.00000	-14840.944072918	-134288.118349515	-14121.322379666
71	 0.74897	 0.73207	 5.41053	 0.00000	 0.00000	 0.00000	-14822.405026103	-133786.818701338	-14437.231559688
72	 0.78790	 0.76221	 5.41053	 0.00000	 0.00000	 0.00000	-14810.393677551	-133431.078801508	-14672.857974006
73	 0.77591	 0.73739	 5.41053	 0.00000	 0.00000	 0.00000	-14808.691266396	-133261.654675461	-14825.257988500
74	 0.79349	 0.76050	 5.43055	 0.00000	 0.00000	 0.00000	-14781.899182283	-133010.203178457	-14808.788644370
75	 0.81347	 0.80534	 5.69677	 0.00000	 0.00000	 0.00000	-14683.136852833	-132456.798099908	-14374.570428424
76	 0.77065	 0.82771	 5.69677	 0.00000	 0.00000	 0.00000	-14677.183080037	-132178.845188038	-14592.985612328
77	 0.79507	 0.87414	 5.69677	 0.00000	 0.00000	 0.00000	-14674.369468886	-132147.509887010	-14596.184801853
78	 0.78291	 0.93751	 5.73132	 0.00000	 0.00000	 0.00000	-14648.748050963	-131689.947341345	-14797.533168285
79	 0.75371	 0.87250	 5.93303	 0.00000	 0.00000	 0.00000	-14578.662724649	-131366.809309338	-14419.817937149
80	 0.78979	 0.88759	 6.19728	 0.00000	 0.00000	 0.00000	-14509.637777807	-131229.822182453	-13866.555595615
81	 0.81980	 0.86502	 6.21138	 0.00000	 0.00000	 0.00000	-14503.737510943	-130812.167551914	-14225.207557515
82	 0.86957	 0.88825	 6.23889	 0.00000	 0.00000	 0.00000	-14491.694294552	-130556.884655872	-14360.058289649
83	 0.90093	 0.84837	 6.25864	 0.00000	 0.00000	 0.00000	-14472.826443715	-130185.246905577	-14543.017531573
84	 0.95896	 0.88103	 6.25864	 0.00000	 0.00000	 0.00000	-14470.346541127	-129971.770002027	-14731.695409242
85	 0.92641	 0.92134	 6.25864	 0.00000	 0.00000	 0.00000	-14469.360807683	-129769.208705292	-14924.399371533
86	 0.90655	 0.88745	 6.27458	 0.00000	 0.00000	 0.00000	-14456.415564965	-129599.712285069	-14964.443364577
87	 0.95116	 0.89013	 6.52650	 0.00000	 0.00000	 0.00000	-14388.305902171	-129434.074439233	-14448.984582475
88	 0.91059	 0.92844	 6.73788	 0.00000	 0.00000	 0.00000	-14335.881804549	-129370.099713392	-13988.718332101
89	 0.95069	 0.97900	 6.87923	 0.00000	 0.00000	 0.00000	-14299.571712140	-129172.053042267	-13823.664079138
90	 0.98599	 0.93922	 6.89760	 0.00000	 0.00000	 0.00000	-14281.674306143	-128549.248941865	-14267.494119562
91	 0.96442	 0.94347	 6.92212	 0.00000	 0.00000	 0.00000	-14272.337354999	-128204.938275435	-14518.435274557
92	 0.93163	 0.99933	 6.94624	 0.00000	 0.00000	 0.00000	-14262.884986820	-127905.304616317	-14723.545251883
93	 0.88804	 1.05352	 6.94624	 0.00000	 0.00000	 0.00000	-14255.348692517	-127694.339034499	-14859.147890668
94	 0.92726	 1.13437	 7.23894	 0.00000	 0.00000	 0.00000	-14189.178532245	-127518.889250446	-14372.896072002
95	 0.96856	 1.08155	 7.55927	 0.00000	 0.00000	 0.00000	-14116.981750522	-127314.421386530	-13855.396118688
96	 0.91715	 1.12491	 7.75646	 0.00000	 0.00000	 0.00000	-14076.553161448	-127127.331693461	-13638.199921019
97	 0.95702	 1.12520	 7.77580	 0.00000	 0.00000	 0.00000	-14068.820788340	-126864.724513868	-13823.483369531
98	 0.98514	 1.06099	 7.80055	 0.00000	 0.00000	 0.00000	-14058.865296225	-126673.742656872	-13914.910305381
99	 0.97634	 1.02095	 7.80055	 0.00000	 0.00000	 0.00000	-14054.156223098	-126496.389589128	-14045.172641855
100	 1.01174	 1.06354	 7.83717	 0.00000	 0.00000	 0.00000	-14042.154511689	-126112.271767903	-14309.273348987
101	 1.04272	 1.02779	 7.83717	 0.00000	 0.00000	 0.00000	-14039.412555462	-126057.282005808	-14336.843548816
102	 0.99231	 1.07537	 7.85140	 0.00000	 0.00000	 0.00000	-14035.083911317	-126089.108846618	-14261.730266548
103	 1.03662	 1.02128	 8.15279	 0.00000	 0.00000	 0.00000	-13975.282130278	-125772.986674873	-13979.834627910
104	 0.98845	 1.06651	 8.16433	 0.00000	 0.00000	 0.00000	-13970.398004132	-125651.012669527	-14052.967371789
105	 1.05829	 1.03541	 8.46684	 0.00000	 0.00000	 0.00000	-13914.446363764	-125515.834519148	-13628.629118491
106	 1.00465	 1.06631	 8.76326	 0.00000	 0.00000	 0.00000	-13863.432852168	-125327.417813879	-13306.910707801
107	 0.98325	 1.01680	 9.15904	 0.00000	 0.00000	 0.00000	-13795.654819113	-124971.270763130	-12985.277427996
108	 1.03017	 0.98401	 9.37895	 0.00000	 0.00000	 0.00000	-13758.465149215	-124600.770427894	-12983.881064260
109	 1.08112	 1.00841	 9.37895	 0.00000	 0.00000	 0.00000	-13756.413092748	-124270.281238748	-13293.849688735
110	 1.06864	 1.04304	 9.37895	 0.00000	 0.00000	 0.00000	-13751.059660829	-123901.050928182	-13609.545680109
111	 1.03083	 1.09650	 9.72837	 0.00000	 0.00000	 0.00000	-13693.978239028	-123693.497715350	-13246.284674932
112	 1.01720	 1.14692	 9.92481	 0.00000	 0.00000	 0.00000	-13657.168078606	-123328.605489155	-13243.075296909
113	 0.99253	 1.18540	 9.95233	 0.00000	 0.00000	 0.00000	-13645.652144277	-122831.594732535	-13624.926710233
114	 0.93646	 1.12013	 9.95233	 0.00000	 0.00000	 0.00000	-13644.737650575	-122761.115677622	-13686.260828128
115	 0.92510	 1.17085	10.44325	 0.00000	 0.00000	 0.00000	-13568.851902463	-122402.450994767	-13286.068029859
116	 0.95094	 1.19117	10.44325	 0.00000	 0.00000	 0.00000	-13559.762139426	-122141.965526075	-13455.655868188
117	 0.98251	 1.15615	10.78632	 0.00000	 0.00000	 0.00000	-13510.452840091	-121971.335605861	-13133.192795051
118	 0.94335	 1.19723	10.78632	 0.00000	 0.00000	 0.00000	-13504.345722866	-121746.905440474	-13296.551788189
119	 1.01929	 1.24332	11.00336	 0.00000	 0.00000	 0.00000	-13472.612442740	-121614.270107674	-13111.854319727
120	 1.03976	 1.31242	11.00336	 0.00000	 0.00000	 0.00000	-13467.406203048	-121342.080432431	-13331.981598052
121	 1.08068	 1.33977	11.73905	 0.00000	 0.00000	 0.00000	-13375.652385836	-121119.027618337	-12637.496240025
122	 1.13710	 1.30136	11.79007	 0.00000	 0.00000	 0.00000	-13362.679928638	-120575.108050929	-13051.691235452
123	 1.18959	 1.21990	12.39905	 0.00000	 0.00000	 0.00000	-13288.401932123	-120447.725164134	-12436.294157093
124	 1.20904	 1.18619	13.13052	 0.00000	 0.00000	 0.00000	-13208.868336358	-120112.103730659	-11976.579632921
125	 1.13562	 1.14179	13.79414	 0.00000	 0.00000	 0.00000	-13142.080456972	-119858.769317464	-11562.035252252
126	 1.19289	 1.10147	14.12206	 0.00000	 0.00000	 0.00000	-13107.980328771	-119635.099031533	-11444.704256176
127	 1.23703	 1.13488	14.12206	 0.00000	 0.00000	 0.00000	-13102.480213090	-119241.447892909	-11783.354237992
128	 1.29793	 1.09446	14.46942	 0.00000	 0.00000	 0.00000	-13066.703337670	-118972.123518672	-11694.909858023
129	 1.27545	 1.12635	15.05706	 0.00000	 0.00000	 0.00000	-13013.311638699	-118687.212244459	-11445.904142527
130	 1.20746	 1.10409	15.88619	 0.00000	 0.00000	 0.00000	-12929.601198601	-118182.948713039	-11113.063272968
131	 1.24378	 1.13620	16.68570	 0.00000	 0.00000	 0.00000	-12811.040444132	-117028.968361582	-11081.436079742
132	 1.23426	 1.17604	16.73941	 0.00000	 0.00000	 0.00000	-12797.343825214	-116657.607562539	-11315.830689602
133	 1.28070	 1.11547	16.73941	 0.00000	 0.00000	 0.00000	-12791.875176166	-116313.023809642	-11605.727952014
134	 1.33381	 1.18082	17.89944	 0.00000	 0.00000	 0.00000	-12701.962978835	-115979.813390512	-11039.816397838
135	 1.36578	 1.15484	18.36380	 0.00000	 0.00000	 0.00000	-12664.180207507	-115540.476150327	-11101.325924747
136	 1.41948	 1.09800	18.71065	 0.00000	 0.00000	 0.00000	-12633.121018297	-115129.124767274	-11202.085415695
137	 1.38177	 1.14734	19.89030	 0.00000	 0.00000	 0.00000	-12553.176318979	-114915.595787810	-10616.167401981
138	 1.34664	 1.11617	19.95071	 0.00000	 0.00000	 0.00000	-12537.608524510	-114452.724119663	-10923.361125439
139	 1.27438	 1.07043	20.97797	 0.00000	 0.00000	 0.00000	-12471.955149026	-114074.106388301	-10645.445101962
140	 1.22452	 1.01060	21.77532	 0.00000	 0.00000	 0.00000	-12407.363649739	-113388.841000015	-10684.795497371
141	 1.16599	 0.96638	21.77532	 0.00000	 0.00000	 0.00000	-12388.445727064	-112872.376450296	-11012.080820343
142	 1.15008	 0.92222	21.83937	 0.00000	 0.00000	 0.00000	-12379.668800306	-112658.443397445	-11138.244605614
143	 1.11621	 0.90671	21.83937	 0.00000	 0.00000	 0.00000	-12369.566601633	-112325.969291195	-11369.696725133
144	 1.15963	 0.88782	21.93108	 0.00000	 0.00000	 0.00000	-12361.834783850	-111990.407840538	-11627.939997966
145	 1.21165	 0.84391	21.93108	 0.00000	 0.00000	 0.00000	-12359.605682092	-111806.677394930	-11789.379425993
146	 1.24497	 0.82037	21.93108	 0.00000	 0.00000	 0.00000	-12356.464817313	-111743.367845363	-11821.280327763
147	 1.31427	 0.85857	22.01637	 0.00000	 0.00000	 0.00000	-12344.918456827	-111583.015904754	-11866.168663520
148	 1.35868	 0.89721	22.07042	 0.00000	 0.00000	 0.00000	-12339.592354916	-111384.215685906	-12011.707863257
149	 1.41680	 0.85371	22.07042	 0.00000	 0.00000	 0.00000	-12327.678420473	-111274.248911231	-12002.535293500
150	 1.37023	 0.81066	23.34244	 0.00000	 0.00000	 0.00000	-12256.429243236	-111230.907822502	-11333.384609861
151	 1.32802	 0.84578	24.43149	 0.00000	 0.00000	 0.00000	-12201.897274285	-111023.204876898	-10995.767865949
152	 1.29052	 0.83123	24.43149	 0.00000	 0.00000	 0.00000	-12199.936695614	-110921.688516854	-11077.678439282
153	 1.32158	 0.82001	24.43149	 0.00000	 0.00000	 0.00000	-12198.167373419	-110732.156156349	-11249.517577838
154	 1.26557	 0.85246	25.49857	 0.00000	 0.00000	 0.00000	-12139.619262448	-110541.613160319	-10854.579464161
155	 1.20851	 0.81520	25.49857	 0.00000	 0.00000	 0.00000	-12135.826161083	-110294.282698052	-11063.978912777
156	 1.16330	 0.78746	26.55827	 0.00000	 0.00000	 0.00000	-12084.041789208	-110122.796470622	-10717.621421461
157	 1.18195	 0.81945	26.55827	 0.00000	 0.00000	 0.00000	-12081.271181426	-109919.722297570	-10892.989516688
158	 1.13011	 0.85194	26.55827	 0.00000	 0.00000	 0.00000	-12077.571915220	-109713.442573594	-11062.276578606
159	 1.08604	 0.84596	26.62926	 0.00000	 0.00000	 0.00000	-12071.025230765	-109455.976502389	-11254.275805261
160	 1.03588	 0.89249	27.98092	 0.00000	 0.00000	 0.00000	-12001.110917727	-109280.544279660	-10730.564897610
161	 1.08889	 0.87033	29.40941	 0.00000	 0.00000	 0.00000	-11939.682987783	-109079.159885234	-10317.669992598
162	 1.11964	 0.91717	29.40941	 0.00000	 0.00000	 0.00000	-11936.740069239	-108873.779224547	-10493.621467839
163	 1.07302	 0.91842	29.40941	 0.00000	 0.00000	 0.00000	-11928.953531554	-108683.557063461	-10605.978252084
164	 1.08839	 0.90586	30.43657	 0.00000	 0.00000	 0.00000	-11882.930684189	-108513.385165563	-10315.921676330
165	 1.05168	 0.87581	30.43657	 0.00000	 0.00000	 0.00000	-11879.630045822	-108296.886527730	-10499.413930492
166	 1.08798	 0.92217	30.53232	 0.00000	 0.00000	 0.00000	-11871.044423724	-108074.470168371	-10635.974068871
167	 1.13984	 0.97373	30.64157	 0.00000	 0.00000	 0.00000	-11864.223084351	-108016.612429617	-10625.618413893
168	 1.12838	 1.00156	31.75589	 0.00000	 0.00000	 0.00000	-11821.757973343	-107941.418620841	-10276.161112588
169	 1.07474	 1.06967	31.75589	 0.00000	 0.00000	 0.00000	-11820.643097735	-107730.230064664	-10476.200912681
170	 1.04302	 1.12161	31.81212	 0.00000	 0.00000	 0.00000	-11817.753232486	-107726.360455484	-10451.171869371
171	 1.09523	 1.08791	31.81212	 0.00000	 0.00000	 0.00000	-11815.198207447	-107483.495698920	-10668.486375553
172	 1.12377	 1.07699	33.29956	 0.00000	 0.00000	 0.00000	-11761.135862099	-107387.648517336	-10223.710103653
173	 1.15927	 1.13323	33.29956	 0.00000	 0.00000	 0.00000	-11759.816939719	-107226.363805406	-10371.805591788
174	 1.19907	 1.07823	33.29956	 0.00000	 0.00000	 0.00000	-11758.036701076	-107133.317898324	-10447.049112436
175	 1.27704	 1.12152	35.12516	 0.00000	 0.00000	 0.00000	-11695.561100972	-107040.772441829	-9914.838567894
176	 1.24375	 1.17576	35.21592	 0.00000	 0.00000	 0.00000	-11690.649783263	-106916.661704880	-9989.836127751
177	 1.29800	 1.12722	36.87115	 0.00000	 0.00000	 0.00000	-11639.936914491	-106775.722280645	-9623.646864265
178	 1.34545	 1.09489	36.87115	 0.00000	 0.00000	 0.00000	-11637.276865742	-106599.615639483	-9773.153017940
179	 1.34799	 1.12789	36.94073	 0.00000	 0.00000	 0.00000	-11631.819845387	-106472.715077572	-9845.483376300
180	 1.29217	 1.16543	36.94073	 0.00000	 0.00000	 0.00000	-11626.388909866	-106283.510542258	-9980.378556401
181	 1.35437	 1.10852	38.50159	 0.00000	 0.00000	 0.00000	-11581.366561135	-106143.683521931	-9669.982089419
182	 1.38569	 1.07649	39.49082	 0.00000	 0.00000	 0.00000	-11547.433437748	-105879.454134797	-9594.880242678
183	 1.35269	 1.15351	39.60537	 0.00000	 0.00000	 0.00000	-11536.690022244	-105572.099251302	-9794.800971137
184	 1.27164	 1.12734	41.65184	 0.00000	 0.00000	 0.00000	-11482.902762826	-105510.052725890	-9318.974902365
185	 1.20252	 1.15123	43.65560	 0.00000	 0.00000	 0.00000	-11432.804918091	-105328.139823031	-8999.909357878
186	 1.24644	 1.20400	46.37635	 0.00000	 0.00000	 0.00000	-11372.936562397	-105220.707379093	-8508.658244875
187	 1.31739	 1.15746	46.37635	 0.00000	 0.00000	 0.00000	-11368.137713608	-105050.009709780	-8631.367426298
188	 1.36806	 1.21463	46.46572	 0.00000	 0.00000	 0.00000	-11365.152345455	-104907.117965939	-8744.405488612
189	 1.44169	 1.16429	48.67170	 0.00000	 0.00000	 0.00000	-11318.196206154	-104716.619488113	-8465.342573424
190	 1.53818	 1.13540	48.84404	 0.00000	 0.00000	 0.00000	-11310.082086337	-104528.575835351	-8572.245028017
191	 1.49915	 1.10102	51.57992	 0.00000	 0.00000	 0.00000	-11249.681383688	-104205.556665680	-8291.257171204
192	 1.58050	 1.12489	54.01106	 0.00000	 0.00000	 0.00000	-11195.421561714	-103870.169345682	-8084.046271453
193	 1.53687	 1.19046	54.20098	 0.00000	 0.00000	 0.00000	-11168.494056393	-103369.104876416	-8315.835687512
194	 1.61240	 1.14469	56.42178	 0.00000	 0.00000	 0.00000	-11126.942140156	-103156.032211657	-8113.389189908
195	 1.56388	 1.21750	56.57369	 0.00000	 0.00000	 0.00000	-11123.385510212	-102978.692421298	-8255.162680824
196	 1.62842	 1.29711	56.57369	 0.00000	 0.00000	 0.00000	-11117.833833826	-102856.945860246	-8321.392478015
197	 1.69737	 1.39973	56.83863	 0.00000	 0.00000	 0.00000	-11111.303388289	-102709.958949113	-8403.074933781
198	 1.62817	 1.33739	56.95263	 0.00000	 0.00000	 0.00000	-11107.193394054	-102678.317779911	-8393.616160632
199	 1.69627	 1.41866	56.95263	 0.00000	 0.00000	 0.00000	-11100.327151813	-102636.330773739	-8366.940744389
200	 1.77005	 1.47753	58.32161	 0.00000	 0.00000	 0.00000	-11075.030995413	-102472.115397712	-8278.194556418
201	 1.71846	 1.54841	60.23109	 0.00000	 0.00000	 0.00000	-11042.203362257	-102350.745561156	-8071.288061410
202	 1.69048	 1.49172	60.23109	 0.00000	 0.00000	 0.00000	-11037.337146586	-102131.370479897	-8242.000985959
203	 1.73841	 1.42998	62.71371	 0.00000	 0.00000	 0.00000	-10999.609804264	-102014.238060822	-7981.859981823
204	 1.70511	 1.44792	62.84497	 0.00000	 0.00000	 0.00000	-10996.852404596	-101899.096050788	-8069.427995170
205	 1.63377	 1.49728	63.08952	 0.00000	 0.00000	 0.00000	-10990.674957324	-101782.575462272	-8124.174110969
206	 1.57384	 1.43302	63.08952	 0.00000	 0.00000	 0.00000	-10990.961142051	-101738.886581372	-8170.724839141
207	 1.64382	 1.39675	63.35298	 0.00000	 0.00000	 0.00000	-10984.283388967	-101654.383678704	-8188.450210970
208	 1.71922	 1.46290	63.51732	 0.00000	 0.00000	 0.00000	-10977.046524254	-101515.613113663	-8254.852128874
209	 1.78993	 1.41969	63.76253	 0.00000	 0.00000	 0.00000	-10969.362787197	-101413.710707202	-8279.917164765
210	 1.72166	 1.36934	63.76253	 0.00000	 0.00000	 0.00000	-10965.385912035	-101335.920611560	-8317.938508785
211	 1.61960	 1.44400	66.69707	 0.00000	 0.00000	 0.00000	-10924.020261988	-101288.761876077	-7951.440743798
212	 1.52808	 1.37192	66.69707	 0.00000	 0.00000	 0.00000	-10923.760329351	-101167.957793330	-8069.645500176
213	 1.61252	 1.33779	70.37786	 0.00000	 0.00000	 0.00000	-10875.850321104	-101119.912426010	-7638.590785029
214	 1.57205	 1.31029	73.88577	 0.00000	 0.00000	 0.00000	-10831.805011339	-100959.102350236	-7358.947763157
215	 1.67489	 1.35885	77.12935	 0.00000	 0.00000	 0.00000	-10795.012550411	-100840.403667693	-7109.721836420
216	 1.73686	 1.43251	77.41215	 0.00000	 0.00000	 0.00000	-10789.564512484	-100707.138224265	-7188.506900571
217	 1.65003	 1.44983	82.57931	 0.00000	 0.00000	 0.00000	-10738.170362077	-100576.794640509	-6804.908980264
218	 1.70975	 1.36712	82.57931	 0.00000	 0.00000	 0.00000	-10734.298483449	-100427.572290123	-6915.412544365
219	 1.61856	 1.44909	82.89857	 0.00000	 0.00000	 0.00000	-10729.487928323	-100334.967374088	-6959.911909144
220	 1.54145	 1.49926	86.01323	 0.00000	 0.00000	 0.00000	-10697.068050862	-100276.528413445	-6694.152095178
221	 1.48146	 1.44332	86.12810	 0.00000	 0.00000	 0.00000	-10694.217396830	-100170.766964391	-6771.407003907
222	 1.43031	 1.54685	86.31868	 0.00000	 0.00000	 0.00000	-10692.148523540	-100084.522329041	-6836.962906361
223	 1.39485	 1.59983	86.31868	 0.00000	 0.00000	 0.00000	-10687.503053013	-99979.843890634	-6895.186639492
224	 1.35978	 1.64532	86.31868	 0.00000	 0.00000	 0.00000	-10686.513828955	-99899.738739137	-6965.399550413
